x1,x2,x3,x4,x5,x6,x7,total,remarks
7,7,5,6,9,5,0,39,1
7,7,2,7,10,3,15,51,3
7,7,4,1,1,4,8,32,1
7,7,3,9,9,7,13,55,3
7,7,1,2,1,7,2,27,1
7,7,2,0,5,6,34,61,4
7,7,3,2,4,3,8,34,1
7,7,6,6,9,9,19,63,4
7,7,4,6,8,3,10,45,2
7,7,4,4,9,7,22,60,4
7,7,5,5,6,8,3,41,2
7,7,5,6,9,5,19,58,3
7,7,5,6,4,0,1,30,1
7,7,3,1,6,5,27,56,3
7,7,6,6,5,7,15,53,3
7,8,2,8,5,0,2,32,1
7,7,10,9,5,0,26,64,4
7,8,0,3,0,1,35,54,3
7,7,10,7,1,6,7,45,2
7,7,8,6,7,4,24,63,4
7,8,2,3,7,7,31,65,4
7,8,0,2,4,4,35,60,4
7,7,10,3,8,7,21,63,4
7,7,10,1,3,10,10,48,2
7,7,10,5,3,0,10,42,2
7,7,9,3,9,0,13,48,2
7,7,8,9,6,2,14,53,3
7,7,10,10,3,6,11,54,3
7,8,0,7,3,9,24,58,3
7,8,0,9,2,3,17,46,2
7,7,9,2,2,10,29,66,4
7,8,2,3,7,8,12,47,2
7,7,9,2,5,3,21,54,3
7,7,10,2,4,10,39,79,5
7,8,1,9,1,8,19,53,3
7,8,2,7,6,6,17,53,3
7,7,10,7,3,10,40,84,5
7,8,1,1,10,1,19,47,2
7,8,2,3,7,3,39,69,4
7,8,3,0,0,0,4,22,1
7,8,2,6,0,6,33,62,4
7,7,10,1,9,5,37,76,5
7,7,8,6,8,8,40,84,5
7,7,10,4,2,6,36,72,5
7,8,3,1,4,3,18,44,2
7,7,8,3,10,8,6,49,2
7,7,8,6,3,3,3,37,1
7,8,1,0,1,0,2,19,1
7,7,10,10,9,4,8,55,3
7,8,2,3,2,1,4,27,1
7,7,10,8,6,6,32,76,5
7,7,9,4,8,1,1,37,1
7,7,7,10,2,5,25,63,4
7,8,2,7,0,6,38,68,4
7,8,2,4,6,5,32,64,4
7,8,2,6,7,10,16,56,3
7,7,8,7,3,5,36,73,5
7,7,7,10,10,4,16,61,4
7,7,10,8,3,9,35,79,5
7,8,0,3,4,4,6,32,1
7,8,0,3,1,3,31,53,3
7,8,0,10,4,1,18,48,2
7,8,1,5,10,7,30,68,4
7,8,1,6,7,4,1,34,1
7,7,10,5,2,2,2,35,1
7,8,2,1,1,8,25,52,3
7,8,2,5,5,6,27,60,4
7,8,1,8,7,10,0,41,2
7,7,8,3,1,8,7,41,2
7,7,9,6,1,1,7,38,1
7,7,10,7,5,2,25,63,4
7,8,0,8,4,3,11,41,2
7,7,8,9,3,5,36,75,5
7,8,2,9,2,0,0,28,1
7,7,9,7,5,7,2,44,2
7,8,0,4,1,9,3,32,1
7,7,10,7,10,0,19,60,4
7,7,9,10,3,10,6,52,3
7,8,1,6,2,9,40,73,5
7,7,8,10,4,5,2,43,2
7,8,2,10,0,10,2,39,1
7,8,3,3,9,7,28,65,4
7,8,2,7,4,3,2,33,1
7,8,2,7,2,7,4,37,1
7,7,8,6,5,10,23,66,4
7,8,1,10,6,9,23,64,4
7,8,0,10,10,4,36,75,5
7,7,9,8,6,2,11,50,3
7,7,10,8,4,4,16,56,3
7,7,9,7,10,2,14,56,3
7,7,8,6,1,9,10,48,2
7,8,2,5,0,10,19,51,3
7,7,10,5,1,0,20,50,3
7,8,0,8,7,8,32,70,5
7,8,0,9,1,3,20,48,2
7,8,2,6,10,3,27,63,4
7,8,2,10,1,6,9,43,2
7,7,9,0,1,3,14,41,2
7,8,1,5,1,3,35,60,4
7,8,2,7,10,2,18,54,3
7,7,9,2,1,10,16,52,3
7,7,10,0,6,1,17,48,2
7,7,10,7,9,0,20,60,4
7,7,9,3,3,0,27,56,3
7,8,0,0,10,2,0,27,1
7,7,8,2,7,8,36,75,5
7,8,2,4,1,4,5,31,1
7,8,1,0,7,1,0,24,1
7,7,9,0,4,2,4,33,1
7,8,2,7,2,3,21,50,3
7,8,2,6,5,1,24,53,3
7,7,9,2,7,8,15,55,3
7,8,1,7,9,10,5,47,2
7,7,9,0,7,7,19,56,3
7,7,9,10,3,9,33,78,5
7,8,3,1,5,5,6,35,1
7,8,2,8,0,9,8,42,2
7,8,2,1,8,6,36,68,4
7,7,7,9,5,4,28,67,4
7,7,8,3,5,0,38,68,4
7,7,7,10,2,5,4,42,2
7,7,8,1,6,10,28,67,4
7,7,8,3,8,5,0,38,1
7,8,1,0,4,6,7,33,1
7,7,9,6,7,3,33,72,5
7,7,8,5,4,1,9,41,2
7,7,8,8,6,0,4,40,2
7,7,10,1,4,2,24,55,3
7,7,10,5,9,4,25,67,4
7,7,9,4,0,2,4,33,1
7,8,1,2,7,8,38,71,5
7,8,2,2,7,10,2,38,1
7,7,8,6,4,6,37,75,5
7,8,1,10,1,9,5,41,2
7,7,9,10,5,2,12,52,3
7,7,8,10,4,0,25,61,4
7,7,9,6,7,2,40,78,5
7,7,7,10,9,2,29,71,5
7,7,7,10,0,0,19,50,3
7,8,1,2,2,8,28,56,3
7,8,2,1,2,5,15,40,2
7,8,2,3,4,3,31,58,3
7,8,3,3,7,4,32,64,4
7,8,1,9,2,1,26,54,3
7,8,0,10,1,7,7,40,2
7,7,10,9,10,4,25,72,5
7,8,1,1,8,4,24,53,3
7,8,3,1,7,4,18,48,2
7,7,8,4,9,2,17,54,3
7,8,0,9,0,5,35,64,4
7,8,1,6,2,2,29,55,3
7,8,1,1,10,3,37,67,4
7,8,1,1,7,5,6,35,1
7,7,9,4,3,4,4,38,1
7,8,0,4,4,0,28,51,3
7,8,0,0,3,3,28,49,2
7,8,0,3,2,3,21,44,2
7,7,10,9,8,0,21,62,4
7,7,8,8,0,4,31,65,4
7,8,1,7,9,1,34,67,4
7,7,10,2,9,0,23,58,3
7,7,9,7,4,8,8,50,3
7,7,10,8,5,4,32,73,5
7,7,9,2,8,5,30,68,4
7,8,3,2,8,6,2,36,1
7,7,10,2,10,4,11,51,3
7,8,1,2,3,0,7,28,1
7,8,1,4,6,5,14,45,2
7,7,9,2,10,9,30,74,5
7,8,2,1,9,7,2,36,1
7,7,10,1,1,0,30,56,3
7,8,0,10,10,5,30,70,5
7,7,7,10,3,4,37,75,5
7,8,0,2,10,0,23,50,3
7,8,1,3,6,9,34,68,4
7,7,9,1,2,8,26,60,4
7,8,3,1,6,9,12,46,2
7,8,1,7,2,7,21,53,3
7,7,8,6,7,8,15,58,3
7,8,0,7,8,0,35,65,4
7,7,9,10,1,0,31,65,4
7,8,2,5,9,7,19,57,3
7,7,8,7,9,0,39,77,5
7,7,8,2,10,8,25,67,4
7,8,0,3,4,0,8,30,1
7,7,9,10,0,2,18,53,3
7,8,1,9,7,7,14,53,3
7,8,2,5,6,9,24,61,4
7,7,10,9,7,3,31,74,5
7,7,8,2,5,5,23,57,3
7,7,9,8,1,4,40,76,5
7,7,8,9,10,10,10,61,4
7,7,9,3,5,2,40,73,5
7,7,8,1,3,9,19,54,3
7,8,0,8,0,9,2,34,1
7,8,3,3,3,2,12,38,1
7,8,2,9,6,3,20,55,3
7,7,8,0,10,1,13,46,2
7,7,8,4,2,6,32,66,4
7,7,10,8,5,1,8,46,2
7,7,10,2,6,10,40,82,5
7,7,8,6,9,1,6,44,2
7,8,3,0,9,1,35,63,4
7,7,8,4,3,1,23,53,3
7,7,9,2,10,4,28,67,4
7,8,2,0,0,5,11,33,1
7,8,2,2,3,8,11,41,2
7,8,1,10,1,5,30,62,4
7,7,10,1,10,6,17,58,3
7,7,8,3,6,6,26,63,4
7,7,8,9,10,10,21,72,5
7,8,2,6,9,7,30,69,4
7,8,2,5,7,0,9,38,1
7,8,2,9,3,10,19,58,3
7,7,7,8,10,5,6,50,3
7,8,1,9,8,7,32,72,5
7,8,1,1,10,6,21,54,3
7,8,1,9,3,6,38,72,5
7,7,10,10,3,1,25,63,4
7,7,7,10,2,10,14,57,3
7,7,10,8,6,9,4,51,3
7,7,9,9,7,8,22,69,4
7,8,2,8,10,9,0,44,2
7,8,1,10,4,3,31,64,4
7,8,3,2,6,4,6,36,1
7,8,3,1,6,3,37,65,4
7,8,1,10,2,4,40,72,5
7,7,9,9,0,8,21,61,4
7,8,0,8,9,7,11,50,3
7,8,0,8,5,5,2,35,1
7,8,2,3,4,10,23,57,3
7,8,2,0,0,3,35,55,3
7,7,10,9,5,4,32,74,5
7,8,3,0,4,5,1,28,1
7,7,9,3,2,10,29,67,4
7,7,7,8,0,4,27,60,4
7,8,2,6,5,0,23,51,3
7,8,2,5,1,5,22,50,3
7,7,8,5,5,4,8,44,2
7,7,10,6,6,1,25,62,4
7,8,1,6,7,4,3,36,1
7,8,1,3,10,2,10,41,2
7,8,2,1,8,3,30,59,3
7,8,1,9,7,6,2,40,2
7,8,0,10,0,7,19,51,3
7,8,2,3,8,4,7,39,1
7,8,0,4,9,1,21,50,3
7,7,10,10,5,5,21,65,4
7,8,3,1,9,1,19,48,2
7,8,1,5,7,8,28,64,4
7,7,9,2,9,7,13,54,3
7,7,8,6,5,2,16,51,3
7,7,8,0,9,10,6,47,2
7,7,9,2,3,0,13,41,2
7,8,0,10,9,10,31,75,5
7,7,9,7,1,1,15,47,2
7,8,3,1,1,5,27,52,3
7,8,0,3,6,6,19,49,2
7,8,2,6,10,3,31,67,4
7,7,10,9,7,7,36,83,5
7,7,10,7,7,1,36,75,5
7,7,10,3,9,2,32,70,5
7,8,2,9,10,5,33,74,5
7,7,9,7,10,5,12,57,3
7,8,1,5,10,2,10,43,2
7,8,2,9,5,7,7,45,2
7,8,1,0,8,5,30,59,3
7,7,10,5,1,6,24,60,4
7,8,2,8,9,6,38,78,5
7,7,9,3,10,3,18,57,3
7,8,2,1,6,3,11,38,1
7,7,10,3,4,3,9,43,2
7,8,2,2,10,0,30,59,3
7,8,0,8,2,5,0,30,1
7,7,9,5,10,6,31,75,5
7,7,8,4,10,10,9,55,3
7,8,0,10,6,2,17,50,3
7,8,1,7,7,1,18,49,2
7,8,2,9,3,10,15,54,3
7,7,7,8,2,8,24,63,4
7,8,0,6,2,9,18,50,3
7,8,1,10,5,6,16,53,3
7,8,1,0,4,2,2,24,1
7,8,0,6,4,2,2,29,1
7,7,9,8,6,2,28,67,4
7,8,2,5,10,8,33,73,5
7,7,10,3,0,4,21,52,3
7,8,0,6,4,3,14,42,2
7,8,0,9,2,4,33,63,4
7,7,8,10,10,3,40,85,5
7,7,10,3,1,8,35,71,5
7,8,1,8,3,0,11,38,1
7,7,10,9,4,5,9,51,3
7,8,3,3,0,10,27,58,3
7,8,0,1,9,6,26,57,3
7,7,10,2,0,2,1,29,1
7,7,7,9,8,10,18,66,4
7,7,9,9,9,2,19,62,4
7,7,9,2,1,6,13,45,2
7,8,1,0,8,10,17,51,3
7,7,7,9,2,4,19,55,3
7,8,0,9,5,0,13,42,2
7,7,9,3,7,9,8,50,3
7,8,1,8,10,4,15,53,3
7,7,8,7,6,7,19,61,4
7,7,10,4,5,1,0,34,1
7,7,8,1,1,5,39,68,4
7,7,8,1,7,3,33,66,4
7,8,0,2,1,6,22,46,2
7,7,8,1,0,5,34,62,4
7,8,3,3,2,7,1,31,1
7,7,10,7,4,8,5,48,2
7,7,10,10,4,2,0,40,2
7,8,2,6,6,5,9,43,2
7,7,9,4,4,4,12,47,2
7,8,1,6,4,2,21,49,2
7,7,9,0,2,8,36,69,4
7,8,0,9,3,6,21,54,3
7,7,9,6,1,1,38,69,4
7,7,8,7,2,0,23,54,3
7,8,0,0,0,3,31,49,2
7,8,0,5,6,3,8,37,1
7,8,2,6,1,10,12,46,2
7,8,3,2,8,10,19,57,3
7,7,9,1,4,5,30,63,4
7,8,0,6,0,9,15,45,2
7,7,8,8,4,8,22,64,4
7,8,1,6,9,2,7,40,2
7,7,9,1,8,8,40,80,5
7,7,7,8,1,3,36,69,4
7,8,1,2,8,9,12,47,2
7,7,9,4,8,3,32,70,5
7,8,2,0,7,0,1,25,1
7,7,9,9,6,7,35,80,5
7,7,9,10,1,8,18,60,4
7,7,10,10,8,9,2,53,3
7,7,7,9,9,7,26,72,5
7,7,8,4,8,1,36,71,5
7,8,2,6,2,4,34,63,4
7,7,7,10,4,5,15,55,3
7,8,1,8,2,9,21,56,3
7,7,8,0,7,8,0,37,1
7,8,2,8,6,2,4,37,1
7,7,10,9,0,2,2,37,1
7,7,9,5,3,1,31,63,4
7,8,1,5,5,4,28,58,3
7,8,0,6,0,10,33,64,4
7,8,3,2,9,1,0,30,1
7,8,0,5,9,9,20,58,3
7,8,2,6,9,2,23,57,3
7,8,2,4,2,8,14,45,2
7,8,1,10,9,9,10,54,3
7,7,8,4,7,2,13,48,2
7,7,9,8,4,6,26,67,4
7,8,2,6,9,3,2,37,1
7,7,8,0,0,6,25,53,3
7,7,7,7,8,6,17,59,3
7,7,10,5,9,4,30,72,5
7,7,9,9,1,8,6,47,2
7,7,10,9,5,9,12,59,3
7,7,8,3,9,8,15,57,3
7,8,0,2,1,0,35,53,3
7,7,8,6,10,0,37,75,5
7,7,10,10,8,4,12,58,3
7,8,2,2,4,7,24,54,3
7,7,10,8,6,4,3,45,2
7,7,10,7,4,7,20,62,4
7,7,9,7,7,8,1,46,2
7,7,10,10,5,5,15,59,3
7,8,1,0,9,3,3,31,1
7,8,2,2,4,0,22,45,2
7,7,8,9,1,6,19,57,3
7,8,1,10,4,1,35,66,4
7,8,1,4,3,6,21,50,3
7,8,0,8,3,8,26,60,4
7,8,0,5,1,6,28,55,3
7,8,2,8,2,1,31,59,3
7,7,9,8,7,2,30,70,5
7,7,8,0,3,9,21,55,3
7,8,0,1,0,3,4,23,1
7,8,2,1,1,7,19,45,2
7,7,7,7,10,1,28,67,4
7,8,2,9,10,3,5,44,2
7,8,2,2,0,0,2,21,1
7,8,0,8,5,3,1,32,1
7,8,0,0,9,5,2,31,1
7,8,0,10,1,3,30,59,3
7,8,2,4,4,6,29,60,4
7,7,8,1,9,4,17,53,3
7,8,2,7,5,4,22,55,3
7,8,2,10,6,3,22,58,3
7,7,10,8,0,7,39,78,5
7,7,8,2,0,2,31,57,3
7,7,9,6,9,5,7,50,3
7,7,8,2,10,3,17,54,3
7,7,9,9,4,2,28,66,4
7,7,10,9,1,6,2,42,2
7,7,9,9,5,8,32,77,5
7,7,9,3,3,3,7,39,1
7,7,7,9,4,5,30,69,4
7,8,1,5,5,4,11,41,2
7,7,9,10,1,3,27,64,4
7,8,0,9,0,8,9,41,2
7,7,9,6,5,6,32,72,5
7,8,2,0,0,4,2,23,1
7,7,8,4,1,9,30,66,4
7,7,10,8,3,0,32,67,4
7,8,0,2,8,8,37,70,5
7,7,9,10,4,5,38,80,5
7,8,1,2,0,1,6,25,1
7,8,2,6,3,3,36,65,4
7,7,9,6,0,8,17,54,3
7,7,9,9,3,0,32,67,4
7,8,0,8,7,9,14,53,3
7,7,8,3,10,5,35,75,5
7,7,8,4,10,9,27,72,5
7,7,10,9,6,8,26,73,5
7,7,10,9,7,3,24,67,4
7,8,1,8,10,4,23,61,4
7,7,8,2,5,9,35,73,5
7,8,1,8,1,1,14,40,2
7,8,1,5,0,4,38,63,4
7,8,1,2,9,1,14,42,2
7,8,2,1,1,3,7,29,1
7,8,2,5,9,6,27,64,4
7,7,9,4,9,7,6,49,2
7,8,1,9,3,2,9,39,1
7,7,10,3,10,7,18,62,4
7,8,3,2,7,7,26,60,4
7,7,9,1,8,5,4,41,2
7,7,9,0,6,2,21,52,3
7,7,8,9,10,3,22,66,4
7,7,9,7,3,4,0,37,1
7,7,8,5,9,1,11,48,2
7,7,9,10,9,0,1,43,2
7,8,0,9,8,4,1,37,1
7,7,7,9,9,3,4,46,2
7,7,9,4,3,6,10,46,2
7,7,9,2,2,4,39,70,5
7,8,2,8,3,0,3,31,1
7,7,8,3,9,0,9,43,2
7,7,7,10,10,3,1,45,2
7,7,9,2,7,5,40,77,5
7,8,0,5,9,8,1,38,1
7,8,0,5,1,1,33,55,3
7,8,1,4,9,10,4,43,2
7,7,10,1,9,8,30,72,5
7,8,0,9,10,5,28,67,4
7,8,2,10,3,6,30,66,4
7,8,1,6,2,8,0,32,1
7,8,1,2,6,3,8,35,1
7,8,2,8,9,1,30,65,4
7,8,1,3,4,2,32,57,3
7,7,10,9,5,4,3,45,2
7,8,1,6,8,7,17,54,3
7,8,2,3,7,10,14,51,3
7,7,8,10,0,0,6,38,1
7,8,2,7,2,3,31,60,4
7,7,9,6,3,3,19,54,3
7,8,0,9,10,6,22,62,4
7,7,10,3,1,1,29,58,3
7,8,1,3,2,10,12,43,2
7,7,9,7,4,2,30,66,4
7,8,3,1,9,9,5,42,2
7,8,0,7,0,8,34,64,4
7,8,2,5,4,0,34,60,4
7,8,0,0,3,6,23,47,2
7,8,1,3,6,0,24,49,2
7,8,2,1,5,0,2,25,1
7,7,7,7,10,3,30,71,5
7,7,9,1,6,2,20,52,3
7,8,1,3,5,9,22,55,3
7,8,1,7,9,2,33,67,4
7,7,10,3,9,2,7,45,2
7,8,2,0,10,8,0,35,1
7,7,7,10,3,8,26,68,4
7,8,2,7,5,8,31,68,4
7,7,9,10,8,8,14,63,4
7,8,0,1,9,2,5,32,1
7,7,8,7,10,0,4,43,2
7,8,2,10,8,10,15,60,4
7,8,2,6,3,3,37,66,4
7,8,1,6,2,4,9,37,1
7,8,2,2,3,6,12,40,2
7,8,2,4,3,9,19,52,3
7,8,0,3,10,4,25,57,3
7,8,2,0,7,3,37,64,4
7,7,9,6,7,6,5,47,2
7,8,2,1,1,5,31,55,3
7,8,3,1,7,3,17,46,2
7,8,3,0,4,10,23,55,3
7,7,8,0,8,2,32,64,4
7,7,9,5,2,7,5,42,2
7,8,2,4,5,2,24,52,3
7,8,0,7,2,5,4,33,1
7,8,0,8,4,8,17,52,3
7,7,10,3,4,6,13,50,3
7,7,7,9,1,9,19,59,3
7,7,9,10,1,7,4,45,2
7,8,1,0,9,0,40,65,4
7,8,1,7,10,8,21,62,4
7,7,8,1,8,2,8,41,2
7,8,3,0,1,10,27,56,3
7,7,9,1,7,10,4,45,2
7,7,8,10,3,2,39,76,5
7,8,2,1,4,4,17,43,2
7,8,0,8,7,8,11,49,2
7,8,1,9,3,5,19,52,3
7,7,10,5,10,6,16,61,4
7,7,9,9,7,7,19,65,4
7,7,8,8,3,6,22,61,4
7,8,1,4,8,7,0,35,1
7,8,0,6,5,0,16,42,2
7,7,9,10,8,0,31,72,5
7,8,1,3,7,5,31,62,4
7,7,7,9,4,3,34,71,5
7,8,0,6,4,10,34,69,4
7,7,8,4,1,3,21,51,3
7,8,1,2,6,0,30,54,3
7,8,3,1,0,8,19,46,2
7,8,0,7,8,3,33,66,4
7,7,9,5,0,5,27,60,4
7,7,10,8,9,0,6,47,2
7,7,8,5,4,5,34,70,5
7,8,1,0,8,1,22,47,2
7,7,8,4,5,6,28,65,4
7,7,7,10,6,1,26,64,4
7,7,7,8,8,4,25,66,4
7,8,3,0,4,5,16,43,2
7,7,9,7,10,6,38,84,5
7,8,3,2,8,0,17,45,2
7,8,0,7,5,10,31,68,4
7,8,0,6,6,1,39,67,4
7,8,1,9,6,5,8,44,2
7,7,8,6,2,2,27,59,3
7,7,9,2,0,9,23,57,3
7,8,0,8,10,5,29,67,4
7,8,2,10,4,6,28,65,4
7,7,9,2,2,2,40,69,4
7,8,0,4,2,10,7,38,1
7,7,7,9,3,1,40,74,5
7,8,0,1,5,9,37,67,4
7,8,1,9,5,4,38,72,5
7,8,1,8,0,10,28,62,4
7,7,8,10,8,8,16,64,4
7,8,0,2,8,4,12,41,2
7,8,0,10,2,10,37,74,5
7,7,10,2,4,9,1,40,2
7,8,2,7,3,8,36,71,5
7,7,8,0,8,1,32,63,4
7,7,8,1,4,0,17,44,2
7,7,10,2,9,7,31,73,5
7,8,2,3,1,0,14,35,1
7,7,9,3,10,9,17,62,4
7,8,0,1,9,1,7,33,1
7,8,2,4,2,10,29,62,4
7,8,2,3,7,7,5,39,1
7,8,1,8,2,10,22,58,3
7,8,1,10,0,5,14,45,2
7,7,8,2,0,1,34,59,3
7,7,10,9,0,9,27,69,4
7,7,10,7,2,7,18,58,3
7,8,1,7,1,1,36,61,4
7,8,2,10,8,10,34,79,5
7,8,0,1,8,9,6,39,1
7,8,2,10,3,6,19,55,3
7,7,10,3,4,3,35,69,4
7,7,9,0,1,5,26,55,3
7,8,2,4,0,6,4,31,1
7,8,0,9,1,9,38,72,5
7,8,2,4,3,1,40,65,4
7,7,10,10,1,5,6,46,2
7,8,0,5,10,7,34,71,5
7,7,10,1,6,9,0,40,2
7,8,2,2,10,8,33,70,5
7,8,3,2,5,5,37,67,4
7,8,1,3,1,0,25,45,2
7,8,2,3,3,10,13,46,2
7,8,0,5,9,2,19,50,3
7,7,8,4,5,8,14,53,3
7,8,1,5,5,3,12,41,2
7,8,1,2,4,4,39,65,4
7,7,9,8,3,9,2,45,2
7,8,1,5,0,0,29,50,3
7,8,0,8,10,7,0,40,2
7,7,10,0,6,1,24,55,3
7,7,10,5,0,6,39,74,5
7,8,2,10,4,10,36,77,5
7,7,8,6,0,10,24,62,4
7,7,10,5,6,1,40,76,5
7,8,3,3,0,4,19,44,2
7,8,1,0,1,0,24,41,2
7,8,2,8,5,3,40,73,5
7,7,10,7,1,5,8,45,2
7,7,8,4,7,0,3,36,1
7,7,9,0,9,4,11,47,2
7,8,2,1,7,0,32,57,3
7,8,1,7,3,2,27,55,3
7,8,1,7,1,2,11,37,1
7,7,8,1,5,8,29,65,4
7,7,10,8,1,0,3,36,1
7,8,1,6,9,1,3,35,1
7,8,0,10,1,5,38,69,4
7,8,0,3,10,2,22,52,3
7,8,2,7,4,4,2,34,1
7,8,1,0,9,2,21,48,2
7,8,0,7,4,7,18,51,3
7,8,1,2,3,3,3,27,1
7,8,1,2,5,7,13,43,2
7,8,2,8,9,4,31,69,4
7,8,1,3,6,8,9,42,2
7,8,1,1,9,5,31,62,4
7,7,8,9,1,9,38,79,5
7,7,8,1,10,3,21,57,3
7,7,9,8,10,10,26,77,5
7,8,2,9,1,4,5,36,1
7,7,8,0,10,4,32,68,4
7,8,2,1,4,10,5,37,1
7,7,9,1,0,4,18,46,2
7,7,8,1,8,2,10,43,2
7,7,8,9,1,0,28,60,4
7,8,0,2,3,4,4,28,1
7,8,0,10,1,2,30,58,3
7,8,0,1,0,3,15,34,1
7,8,1,8,4,8,15,51,3
7,7,9,9,4,3,6,45,2
7,8,2,8,4,6,12,47,2
7,8,1,7,0,5,24,52,3
7,8,2,1,9,0,37,64,4
7,7,8,2,6,4,35,69,4
7,7,7,10,3,4,14,52,3
7,8,2,4,6,7,3,37,1
7,8,0,4,7,3,29,58,3
7,7,10,3,9,4,36,76,5
7,7,10,3,2,5,31,65,4
7,8,1,0,5,8,28,57,3
7,7,9,6,4,6,2,41,2
7,8,1,0,8,5,1,30,1
7,7,8,9,2,9,27,69,4
7,7,10,10,3,9,25,71,5
7,8,1,3,3,0,35,57,3
7,7,10,6,3,0,17,50,3
7,7,10,2,7,8,4,45,2
7,7,8,7,10,2,28,69,4
7,7,9,9,0,7,20,59,3
7,7,8,6,7,0,27,62,4
7,7,8,3,1,7,6,39,1
7,8,1,2,4,5,40,67,4
7,7,9,4,6,2,21,56,3
7,7,7,8,2,10,32,73,5
7,7,9,5,1,7,25,61,4
7,7,10,8,3,4,17,56,3
7,8,0,9,8,5,3,40,2
7,7,9,10,1,6,16,56,3
7,8,2,6,3,0,38,64,4
7,7,9,8,9,5,18,63,4
7,8,1,4,0,5,34,59,3
7,7,9,4,9,9,6,51,3
7,8,3,2,3,2,3,28,1
7,8,2,0,10,0,25,52,3
7,8,0,10,6,9,1,41,2
7,7,10,7,2,6,26,65,4
7,8,2,3,0,1,33,54,3
7,7,9,9,3,2,32,69,4
7,7,8,1,9,9,39,80,5
7,7,9,0,2,7,8,40,2
7,8,0,9,2,5,10,41,2
7,8,0,6,0,5,21,47,2
7,8,0,9,5,8,17,54,3
7,7,8,6,10,1,29,68,4
7,7,10,8,2,7,18,59,3
7,7,9,10,2,3,31,69,4
7,8,0,6,6,1,28,56,3
7,8,1,10,2,4,1,33,1
7,8,2,6,7,10,28,68,4
7,8,2,9,2,1,39,68,4
7,7,10,7,6,5,36,78,5
7,7,9,1,6,9,11,50,3
7,7,8,6,1,3,27,59,3
7,8,2,4,8,6,22,57,3
7,7,10,5,1,6,19,55,3
7,8,3,0,1,7,13,39,1
7,8,2,3,4,5,18,47,2
7,7,10,10,2,10,25,71,5
7,7,10,10,8,6,27,75,5
7,7,9,9,1,8,16,57,3
7,8,0,9,2,3,9,38,1
7,7,10,1,6,6,20,57,3
7,7,8,9,7,9,1,48,2
7,8,1,1,3,4,4,28,1
7,7,9,8,2,9,18,60,4
7,8,3,2,0,9,38,67,4
7,7,10,10,9,6,31,80,5
7,8,0,5,2,4,4,30,1
7,8,3,2,8,6,33,67,4
7,7,10,6,9,2,9,50,3
7,7,10,8,10,7,37,86,5
7,7,10,3,3,7,28,65,4
7,8,2,2,7,0,33,59,3
7,7,8,1,4,2,35,64,4
7,7,10,10,4,1,22,61,4
7,7,10,0,2,9,25,60,4
7,8,0,8,3,9,32,67,4
7,7,8,2,8,0,6,38,1
7,8,1,10,7,4,40,77,5
7,7,9,1,2,8,31,65,4
7,7,8,1,1,3,13,40,2
7,7,10,7,2,5,1,39,1
7,7,7,8,7,9,10,55,3
7,7,10,6,6,2,27,65,4
7,7,10,9,8,7,32,80,5
7,7,10,10,0,9,7,50,3
7,8,2,2,8,0,24,51,3
7,7,8,2,1,3,15,43,2
7,8,1,8,10,4,7,45,2
7,8,1,4,5,7,11,43,2
7,8,0,1,3,3,27,49,2
7,7,10,3,7,6,36,76,5
7,8,3,0,8,1,4,31,1
7,7,7,9,1,9,6,46,2
7,8,1,5,10,4,6,41,2
7,7,9,4,6,8,18,59,3
7,7,10,3,4,9,3,43,2
7,7,9,10,4,7,23,67,4
7,8,2,5,2,0,33,57,3
7,8,1,2,9,3,28,58,3
7,7,10,7,2,1,22,56,3
7,7,9,0,3,10,26,62,4
7,8,0,8,10,8,36,77,5
7,7,8,6,4,5,16,53,3
7,8,2,10,5,2,1,35,1
7,8,0,10,4,8,32,69,4
7,8,1,6,6,4,39,71,5
7,7,10,7,6,0,18,55,3
7,8,2,7,5,4,35,68,4
7,8,0,2,4,8,32,61,4
7,8,0,10,4,10,36,75,5
7,7,8,4,9,5,0,40,2
7,8,0,7,2,2,17,43,2
7,8,3,0,10,5,17,50,3
7,7,9,8,2,1,15,49,2
7,8,3,0,8,8,34,68,4
7,7,10,10,7,3,40,84,5
7,7,9,9,9,10,5,56,3
7,7,10,4,5,4,0,37,1
7,7,10,10,5,3,17,59,3
7,7,10,1,9,3,25,62,4
7,8,0,3,8,3,28,57,3
7,7,9,6,10,9,30,78,5
7,8,1,7,0,1,33,57,3
7,7,9,2,10,9,3,47,2
7,7,8,10,7,7,5,51,3
7,7,8,8,6,3,26,65,4
7,8,0,0,1,6,33,55,3
7,7,8,3,4,0,38,67,4
7,8,2,7,2,9,12,47,2
7,8,1,9,6,5,40,76,5
7,7,9,5,7,6,30,71,5
7,8,0,2,3,9,29,58,3
7,8,0,3,9,10,13,50,3
7,7,10,6,2,2,30,64,4
7,7,7,8,10,4,21,64,4
7,7,8,0,1,6,36,65,4
7,7,7,10,0,10,21,62,4
7,8,0,8,6,7,26,62,4
7,7,10,2,1,1,8,36,1
7,7,10,10,6,9,3,52,3
7,7,8,1,8,2,14,47,2
7,7,9,6,0,0,22,51,3
7,7,9,4,10,2,27,66,4
7,7,10,7,4,10,4,49,2
7,8,3,2,9,10,30,69,4
7,8,2,0,10,2,5,34,1
7,7,10,0,6,5,23,58,3
7,7,10,6,1,0,37,68,4
7,7,8,2,3,5,32,64,4
